schedule_id station_no address data time 
 1,10,1522,12854,2015-06-02 20:26:27 
 1,10,1522,12854,2015-06-02 20:26:29 
 1,10,1521,53,2015-06-02 20:26:29 
 1,10,1522,12854,2015-06-02 20:26:31 
 1,10,1522,12854,2015-06-02 20:26:33 
 1,10,1521,57,2015-06-02 20:26:33 
 1,10,1522,12854,2015-06-02 20:26:35 
 1,10,1522,12854,2015-06-02 20:26:37 
 1,10,1521,12595,2015-06-02 20:26:37 
 1,10,1522,12854,2015-06-02 20:26:39 
 1,10,1522,12854,2015-06-02 20:26:41 
 1,10,1521,12599,2015-06-02 20:26:41 
 1,10,1522,12854,2015-06-02 20:26:43 
 1,10,1522,12854,2015-06-02 20:26:45 
 1,10,1521,12849,2015-06-02 20:26:45 
 1,10,1522,12854,2015-06-02 20:26:47 
 1,10,1522,12854,2015-06-02 20:26:49 
 1,10,1521,12853,2015-06-02 20:26:49 
 1,10,1522,12854,2015-06-02 20:26:51 
 1,10,1522,12854,2015-06-02 20:26:53 
 1,10,1522,12854,2015-06-02 20:26:55 
 1,10,1522,12854,2015-06-02 20:26:57 
 1,10,1522,12854,2015-06-02 20:26:59 
 1,10,1522,12854,2015-06-02 20:27:01 
 1,10,1522,12854,2015-06-02 20:27:03 
 1,10,1522,12854,2015-06-02 20:27:05 
 1,10,1522,12854,2015-06-02 20:27:07 
 1,10,1522,12854,2015-06-02 20:27:09 
 1,10,1522,12854,2015-06-02 20:27:11 
 1,10,1522,12854,2015-06-02 20:27:13 
 1,10,1522,12854,2015-06-02 20:27:15 
 1,10,1522,12854,2015-06-02 20:27:17 
 1,10,1522,12854,2015-06-02 20:27:19 
 1,10,1522,12854,2015-06-02 20:27:21 
 1,10,1522,12854,2015-06-02 20:27:23 
 1,10,1522,12855,2015-06-02 20:27:25 
 1,10,1522,12855,2015-06-02 20:27:27 
 1,10,1522,12855,2015-06-02 20:27:29 
 1,10,1522,12855,2015-06-02 20:27:31 
 1,10,1522,12855,2015-06-02 20:27:33 
 1,10,1522,12855,2015-06-02 20:27:35 
 1,10,1522,12855,2015-06-02 20:27:37 
 1,10,1522,12855,2015-06-02 20:27:39 
 1,10,1522,12855,2015-06-02 20:27:41 
 1,10,1522,12855,2015-06-02 20:27:43 
 1,10,1522,12855,2015-06-02 20:27:45 
 1,10,1522,12855,2015-06-02 20:27:47 
 1,10,1522,12855,2015-06-02 20:27:49 
 1,10,1522,12856,2015-06-02 20:28:29 
 1,10,1521,53,2015-06-02 20:28:29 
 1,10,1522,12856,2015-06-02 20:28:31 
 1,10,1522,12856,2015-06-02 20:28:33 
 1,10,1521,57,2015-06-02 20:28:33 
 1,10,1522,12856,2015-06-02 20:28:35 
 1,10,1522,12856,2015-06-02 20:28:37 
 1,10,1521,12595,2015-06-02 20:28:37 
 1,10,1522,12856,2015-06-02 20:28:39 
 1,10,1522,12856,2015-06-02 20:28:41 
 1,10,1521,12599,2015-06-02 20:28:41 
 1,10,1522,12856,2015-06-02 20:28:43 
 1,10,1522,12856,2015-06-02 20:28:45 
 1,10,1521,12849,2015-06-02 20:28:45 
 1,10,1522,12856,2015-06-02 20:28:47 
 1,10,1522,12856,2015-06-02 20:28:49 
 1,10,1521,12853,2015-06-02 20:28:49 
 1,10,1522,12856,2015-06-02 20:28:51 
 1,10,1522,12856,2015-06-02 20:28:53 
 1,10,1522,12856,2015-06-02 20:28:55 
 1,10,1522,12856,2015-06-02 20:28:57 
 1,10,1522,12856,2015-06-02 20:28:59 
 1,10,1522,12856,2015-06-02 20:29:01 
 1,10,1522,12856,2015-06-02 20:29:03 
 1,10,1522,12856,2015-06-02 20:29:05 
 1,10,1522,12856,2015-06-02 20:29:07 
 1,10,1522,12856,2015-06-02 20:29:09 
 1,10,1522,12856,2015-06-02 20:29:11 
 1,10,1522,12856,2015-06-02 20:29:13 
 1,10,1522,12856,2015-06-02 20:29:15 
 1,10,1522,12856,2015-06-02 20:29:17 
 1,10,1522,12856,2015-06-02 20:29:19 
 1,10,1522,12856,2015-06-02 20:29:21 
 1,10,1522,12856,2015-06-02 20:29:23 
 1,10,1522,12857,2015-06-02 20:29:25 
 1,10,1522,12857,2015-06-02 20:29:27 
 1,10,1522,12857,2015-06-02 20:29:29 
 1,10,1522,12857,2015-06-02 20:29:31 
 1,10,1522,12857,2015-06-02 20:29:33 
 1,10,1522,12857,2015-06-02 20:29:35 
 1,10,1522,12857,2015-06-02 20:29:37 
 1,10,1522,12857,2015-06-02 20:29:39 
 1,10,1522,12857,2015-06-02 20:29:41 
 1,10,1522,12857,2015-06-02 20:29:43 
 1,10,1522,12857,2015-06-02 20:29:45 
 1,10,1522,12857,2015-06-02 20:29:47 
 1,10,1522,12857,2015-06-02 20:29:49 
 
